TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
960	images/sec: 604.2 +/- 11.5 (jitter = 178.6)	7.193	0.000	0.016
970	images/sec: 608.9 +/- 11.5 (jitter = 179.0)	7.197	0.000	0.008
980	images/sec: 613.4 +/- 11.3 (jitter = 177.1)	7.197	0.000	0.000
990	images/sec: 573.7 +/- 11.5 (jitter = 178.7)	7.194	0.000	0.008
1000	images/sec: 578.0 +/- 11.4 (jitter = 177.0)	7.202	0.000	0.000
1010	images/sec: 582.2 +/- 11.3 (jitter = 177.9)	7.197	0.000	0.000
1020	images/sec: 586.5 +/- 11.2 (jitter = 177.9)	7.198	0.000	0.016
1030	images/sec: 590.7 +/- 11.1 (jitter = 177.9)	7.199	0.000	0.008
1040	images/sec: 594.9 +/- 11.0 (jitter = 176.9)	7.198	0.000	0.008
1050	images/sec: 599.0 +/- 10.9 (jitter = 178.5)	7.198	0.000	0.000
1060	images/sec: 603.2 +/- 10.8 (jitter = 178.3)	7.198	0.000	0.008
1070	images/sec: 607.1 +/- 10.8 (jitter = 178.8)	7.204	0.000	0.000
1080	images/sec: 611.2 +/- 10.7 (jitter = 178.5)	7.199	0.000	0.000
1090	images/sec: 580.7 +/- 11.0 (jitter = 179.5)	7.201	0.000	0.000
1100	images/sec: 584.2 +/- 11.0 (jitter = 180.7)	7.196	0.000	0.000
1110	images/sec: 588.1 +/- 10.9 (jitter = 181.4)	7.193	0.000	0.000
1120	images/sec: 591.9 +/- 10.9 (jitter = 180.7)	7.197	0.000	0.000
1130	images/sec: 595.8 +/- 10.8 (jitter = 180.0)	7.200	0.000	0.008
1140	images/sec: 599.7 +/- 10.7 (jitter = 180.0)	7.198	0.000	0.000
1150	images/sec: 603.5 +/- 10.6 (jitter = 179.3)	7.199	0.000	0.000
1160	images/sec: 607.3 +/- 10.5 (jitter = 179.9)	7.198	0.000	0.008
1170	images/sec: 611.1 +/- 10.5 (jitter = 178.4)	7.199	0.000	0.000
1180	images/sec: 576.9 +/- 10.6 (jitter = 180.4)	7.200	0.000	0.016
1190	images/sec: 580.5 +/- 10.5 (jitter = 179.8)	7.200	0.000	0.008
1200	images/sec: 583.9 +/- 10.5 (jitter = 180.6)	7.194	0.000	0.008
1210	images/sec: 587.3 +/- 10.4 (jitter = 181.7)	7.200	0.000	0.000
1220	images/sec: 590.9 +/- 10.4 (jitter = 180.7)	7.195	0.000	0.008
1230	images/sec: 594.5 +/- 10.3 (jitter = 180.7)	7.197	0.008	0.008
1240	images/sec: 598.1 +/- 10.2 (jitter = 180.8)	7.199	0.000	0.000
1250	images/sec: 601.6 +/- 10.1 (jitter = 180.1)	7.192	0.000	0.000
1260	images/sec: 605.2 +/- 10.1 (jitter = 178.6)	7.195	0.000	0.000
1270	images/sec: 608.7 +/- 10.0 (jitter = 178.6)	7.201	0.000	0.000
1280	images/sec: 585.7 +/- 10.1 (jitter = 178.6)	7.197	0.000	0.000
1290	images/sec: 588.9 +/- 10.1 (jitter = 180.3)	7.197	0.000	0.000
1300	images/sec: 592.2 +/- 10.0 (jitter = 179.8)	7.191	0.000	0.000
1310	images/sec: 595.6 +/- 9.9 (jitter = 178.9)	7.196	0.000	0.008
1320	images/sec: 598.8 +/- 9.9 (jitter = 179.0)	7.197	0.000	0.008
1330	images/sec: 602.1 +/- 9.8 (jitter = 178.7)	7.201	0.000	0.000
1340	images/sec: 605.5 +/- 9.7 (jitter = 177.5)	7.198	0.000	0.000
1350	images/sec: 608.7 +/- 9.7 (jitter = 177.1)	7.199	0.000	0.000
1360	images/sec: 612.0 +/- 9.6 (jitter = 176.6)	7.200	0.000	0.008
1370	images/sec: 615.3 +/- 9.6 (jitter = 177.1)	7.193	0.000	0.016
1380	images/sec: 586.2 +/- 9.6 (jitter = 177.4)	7.196	0.000	0.000
1390	images/sec: 589.4 +/- 9.6 (jitter = 176.0)	7.204	0.008	0.023
1400	images/sec: 592.5 +/- 9.5 (jitter = 176.6)	7.199	0.000	0.000
1410	images/sec: 595.5 +/- 9.5 (jitter = 176.3)	7.199	0.000	0.000
1420	images/sec: 598.6 +/- 9.4 (jitter = 177.1)	7.198	0.000	0.000
1430	images/sec: 601.7 +/- 9.4 (jitter = 177.4)	7.200	0.000	0.008
1440	images/sec: 604.8 +/- 9.3 (jitter = 176.3)	7.196	0.000	0.008
1450	images/sec: 607.8 +/- 9.3 (jitter = 175.7)	7.204	0.000	0.000
1460	images/sec: 610.9 +/- 9.2 (jitter = 174.7)	7.197	0.000	0.000
1470	images/sec: 613.9 +/- 9.2 (jitter = 175.6)	7.203	0.000	0.000
1480	images/sec: 587.6 +/- 9.4 (jitter = 176.7)	7.199	0.000	0.008
1490	images/sec: 590.6 +/- 9.3 (jitter = 176.1)	7.199	0.000	0.008
1500	images/sec: 593.4 +/- 9.3 (jitter = 176.5)	7.199	0.000	0.008
1510	images/sec: 596.3 +/- 9.2 (jitter = 175.9)	7.202	0.000	0.000
1520	images/sec: 599.2 +/- 9.2 (jitter = 175.3)	7.196	0.000	0.016
1530	images/sec: 602.0 +/- 9.1 (jitter = 175.7)	7.203	0.008	0.023
1540	images/sec: 604.8 +/- 9.1 (jitter = 176.4)	7.197	0.000	0.000
1550	images/sec: 607.6 +/- 9.1 (jitter = 178.7)	7.198	0.000	0.008
1560	images/sec: 610.5 +/- 9.0 (jitter = 177.8)	7.193	0.000	0.008
1570	images/sec: 613.3 +/- 9.0 (jitter = 177.9)	7.193	0.000	0.000
1580	images/sec: 590.4 +/- 9.1 (jitter = 178.7)	7.196	0.008	0.008
1590	images/sec: 593.2 +/- 9.1 (jitter = 177.9)	7.197	0.000	0.000
1600	images/sec: 595.9 +/- 9.0 (jitter = 177.2)	7.192	0.000	0.000
1610	images/sec: 598.6 +/- 9.0 (jitter = 175.7)	7.199	0.000	0.000
1620	images/sec: 601.4 +/- 8.9 (jitter = 175.4)	7.197	0.016	0.016
1630	images/sec: 604.1 +/- 8.9 (jitter = 175.2)	7.195	0.000	0.000
1640	images/sec: 606.7 +/- 8.8 (jitter = 175.4)	7.200	0.000	0.016
1650	images/sec: 609.4 +/- 8.8 (jitter = 176.6)	7.195	0.000	0.008
1660	images/sec: 612.0 +/- 8.8 (jitter = 176.6)	7.201	0.000	0.000
1670	images/sec: 588.8 +/- 8.8 (jitter = 176.6)	7.198	0.000	0.000
1680	images/sec: 591.4 +/- 8.8 (jitter = 176.5)	7.195	0.000	0.000
1690	images/sec: 593.9 +/- 8.7 (jitter = 176.7)	7.193	0.000	0.000
1700	images/sec: 596.4 +/- 8.7 (jitter = 177.2)	7.197	0.000	0.016
1710	images/sec: 599.0 +/- 8.7 (jitter = 177.1)	7.200	0.008	0.008
1720	images/sec: 601.5 +/- 8.6 (jitter = 177.0)	7.194	0.000	0.016
1730	images/sec: 604.1 +/- 8.6 (jitter = 177.2)	7.202	0.000	0.000
1740	images/sec: 606.6 +/- 8.5 (jitter = 177.3)	7.202	0.000	0.000
1750	images/sec: 609.1 +/- 8.5 (jitter = 177.8)	7.199	0.000	0.000
1760	images/sec: 611.6 +/- 8.5 (jitter = 177.5)	7.195	0.000	0.008
1770	images/sec: 591.7 +/- 8.5 (jitter = 178.2)	7.196	0.000	0.008
