TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
910	images/sec: 536.7 +/- 8.7 (jitter = 116.7)	7.197	0.000	0.000
920	images/sec: 540.8 +/- 8.6 (jitter = 117.0)	7.196	0.000	0.016
930	images/sec: 544.9 +/- 8.5 (jitter = 117.3)	7.199	0.000	0.000
940	images/sec: 549.1 +/- 8.5 (jitter = 117.9)	7.205	0.000	0.008
950	images/sec: 553.3 +/- 8.4 (jitter = 116.9)	7.199	0.000	0.000
960	images/sec: 557.4 +/- 8.3 (jitter = 116.8)	7.193	0.008	0.008
970	images/sec: 561.5 +/- 8.2 (jitter = 116.3)	7.199	0.000	0.000
980	images/sec: 565.4 +/- 8.2 (jitter = 116.7)	7.196	0.000	0.000
990	images/sec: 528.6 +/- 8.5 (jitter = 117.3)	7.194	0.000	0.000
1000	images/sec: 532.4 +/- 8.4 (jitter = 117.6)	7.204	0.000	0.000
1010	images/sec: 536.2 +/- 8.4 (jitter = 117.3)	7.198	0.000	0.000
1020	images/sec: 540.0 +/- 8.3 (jitter = 117.4)	7.198	0.000	0.000
1030	images/sec: 543.8 +/- 8.2 (jitter = 117.3)	7.199	0.000	0.008
1040	images/sec: 547.5 +/- 8.2 (jitter = 117.6)	7.197	0.000	0.008
1050	images/sec: 551.3 +/- 8.1 (jitter = 117.4)	7.195	0.000	0.008
1060	images/sec: 554.9 +/- 8.0 (jitter = 118.0)	7.197	0.000	0.000
1070	images/sec: 558.6 +/- 8.0 (jitter = 118.4)	7.201	0.000	0.008
1080	images/sec: 562.3 +/- 7.9 (jitter = 118.7)	7.197	0.000	0.000
1090	images/sec: 533.2 +/- 8.0 (jitter = 118.9)	7.203	0.000	0.000
1100	images/sec: 536.7 +/- 8.0 (jitter = 118.7)	7.197	0.000	0.000
1110	images/sec: 540.2 +/- 7.9 (jitter = 118.6)	7.194	0.000	0.016
1120	images/sec: 543.7 +/- 7.8 (jitter = 118.3)	7.197	0.000	0.000
1130	images/sec: 547.1 +/- 7.8 (jitter = 118.8)	7.199	0.000	0.016
1140	images/sec: 550.6 +/- 7.7 (jitter = 118.3)	7.199	0.000	0.000
1150	images/sec: 554.0 +/- 7.6 (jitter = 118.6)	7.199	0.000	0.016
1160	images/sec: 557.3 +/- 7.6 (jitter = 118.7)	7.196	0.000	0.016
1170	images/sec: 560.7 +/- 7.5 (jitter = 118.9)	7.200	0.000	0.008
1180	images/sec: 543.4 +/- 7.6 (jitter = 118.8)	7.200	0.000	0.016
1190	images/sec: 540.3 +/- 7.7 (jitter = 118.7)	7.199	0.000	0.000
1200	images/sec: 543.5 +/- 7.7 (jitter = 118.6)	7.196	0.000	0.000
1210	images/sec: 546.7 +/- 7.6 (jitter = 118.7)	7.199	0.000	0.000
1220	images/sec: 549.9 +/- 7.6 (jitter = 118.7)	7.195	0.000	0.000
1230	images/sec: 553.1 +/- 7.5 (jitter = 118.4)	7.196	0.000	0.008
1240	images/sec: 556.3 +/- 7.5 (jitter = 118.1)	7.200	0.000	0.000
1250	images/sec: 559.4 +/- 7.4 (jitter = 118.7)	7.193	0.000	0.000
1260	images/sec: 562.6 +/- 7.4 (jitter = 118.6)	7.197	0.000	0.000
1270	images/sec: 565.6 +/- 7.3 (jitter = 119.0)	7.202	0.000	0.000
1280	images/sec: 539.1 +/- 7.4 (jitter = 119.0)	7.198	0.000	0.000
1290	images/sec: 542.1 +/- 7.4 (jitter = 118.8)	7.199	0.000	0.000
1300	images/sec: 545.1 +/- 7.3 (jitter = 118.6)	7.190	0.000	0.008
1310	images/sec: 548.0 +/- 7.3 (jitter = 118.8)	7.195	0.000	0.008
1320	images/sec: 550.9 +/- 7.2 (jitter = 119.3)	7.199	0.000	0.000
1330	images/sec: 553.7 +/- 7.2 (jitter = 119.6)	7.199	0.000	0.000
1340	images/sec: 556.6 +/- 7.1 (jitter = 119.9)	7.198	0.000	0.000
1350	images/sec: 559.5 +/- 7.1 (jitter = 120.2)	7.202	0.000	0.000
1360	images/sec: 562.4 +/- 7.0 (jitter = 119.8)	7.196	0.008	0.008
1370	images/sec: 565.3 +/- 7.0 (jitter = 119.8)	7.195	0.008	0.016
1380	images/sec: 543.6 +/- 7.1 (jitter = 120.0)	7.195	0.000	0.000
1390	images/sec: 546.5 +/- 7.0 (jitter = 120.0)	7.204	0.000	0.031
1400	images/sec: 549.3 +/- 7.0 (jitter = 119.6)	7.199	0.000	0.000
1410	images/sec: 552.1 +/- 7.0 (jitter = 119.2)	7.197	0.000	0.008
1420	images/sec: 554.9 +/- 6.9 (jitter = 119.0)	7.197	0.000	0.000
1430	images/sec: 557.6 +/- 6.9 (jitter = 118.8)	7.198	0.008	0.008
1440	images/sec: 560.4 +/- 6.8 (jitter = 119.1)	7.197	0.000	0.016
1450	images/sec: 563.1 +/- 6.8 (jitter = 118.8)	7.200	0.000	0.000
1460	images/sec: 565.8 +/- 6.8 (jitter = 118.8)	7.195	0.000	0.008
1470	images/sec: 568.5 +/- 6.7 (jitter = 119.0)	7.203	0.000	0.000
1480	images/sec: 546.6 +/- 6.9 (jitter = 119.2)	7.199	0.008	0.016
1490	images/sec: 549.3 +/- 6.9 (jitter = 119.0)	7.199	0.000	0.000
