TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1790	images/sec: 867.6 +/- 5.9 (jitter = 186.5)	7.202	0.000	0.000
1800	images/sec: 867.1 +/- 5.8 (jitter = 186.2)	7.203	0.000	0.000
1810	images/sec: 866.5 +/- 5.8 (jitter = 185.0)	7.196	0.000	0.008
1820	images/sec: 865.5 +/- 5.8 (jitter = 184.5)	7.194	0.000	0.000
1830	images/sec: 864.7 +/- 5.8 (jitter = 185.4)	7.196	0.000	0.008
1840	images/sec: 863.5 +/- 5.8 (jitter = 185.2)	7.192	0.008	0.016
1850	images/sec: 862.5 +/- 5.7 (jitter = 185.5)	7.199	0.000	0.000
1860	images/sec: 861.6 +/- 5.7 (jitter = 185.1)	7.198	0.000	0.008
1870	images/sec: 861.0 +/- 5.7 (jitter = 184.3)	7.196	0.000	0.000
1880	images/sec: 860.4 +/- 5.7 (jitter = 182.2)	7.204	0.000	0.000
1890	images/sec: 860.3 +/- 5.7 (jitter = 181.0)	7.194	0.000	0.008
1900	images/sec: 859.8 +/- 5.6 (jitter = 181.3)	7.194	0.000	0.008
1910	images/sec: 859.3 +/- 5.6 (jitter = 180.7)	7.194	0.008	0.016
1920	images/sec: 858.8 +/- 5.6 (jitter = 180.8)	7.197	0.000	0.008
1930	images/sec: 858.2 +/- 5.6 (jitter = 180.2)	7.200	0.000	0.008
1940	images/sec: 857.4 +/- 5.6 (jitter = 180.5)	7.196	0.000	0.023
1950	images/sec: 857.1 +/- 5.5 (jitter = 180.9)	7.201	0.008	0.008
1960	images/sec: 856.6 +/- 5.5 (jitter = 180.0)	7.195	0.000	0.008
1970	images/sec: 856.0 +/- 5.5 (jitter = 179.1)	7.197	0.000	0.000
1980	images/sec: 855.5 +/- 5.5 (jitter = 179.1)	7.201	0.000	0.000
1990	images/sec: 854.8 +/- 5.5 (jitter = 179.0)	7.196	0.000	0.000
----------------------------------------------------------------
total images/sec: 854.11
----------------------------------------------------------------
