TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
930	images/sec: 320.0 +/- 0.7 (jitter = 5.1)	7.583	0.008	0.016
940	images/sec: 319.9 +/- 0.7 (jitter = 5.1)	7.656	0.000	0.000
950	images/sec: 319.8 +/- 0.7 (jitter = 5.1)	7.551	0.008	0.047
960	images/sec: 319.8 +/- 0.7 (jitter = 5.0)	7.582	0.000	0.008
970	images/sec: 319.8 +/- 0.7 (jitter = 5.0)	7.587	0.000	0.016
980	images/sec: 319.9 +/- 0.7 (jitter = 4.9)	7.622	0.000	0.000
990	images/sec: 319.9 +/- 0.7 (jitter = 4.9)	7.543	0.023	0.031
1000	images/sec: 319.9 +/- 0.7 (jitter = 4.9)	7.569	0.008	0.039
1010	images/sec: 319.9 +/- 0.7 (jitter = 4.9)	7.465	0.008	0.039
1020	images/sec: 319.9 +/- 0.7 (jitter = 4.9)	7.518	0.000	0.023
1030	images/sec: 319.9 +/- 0.6 (jitter = 4.8)	7.685	0.008	0.023
1040	images/sec: 319.8 +/- 0.6 (jitter = 4.8)	7.670	0.000	0.031
1050	images/sec: 319.9 +/- 0.6 (jitter = 4.8)	7.451	0.000	0.016
1060	images/sec: 319.9 +/- 0.6 (jitter = 4.7)	7.683	0.016	0.039
1070	images/sec: 319.9 +/- 0.6 (jitter = 4.7)	7.564	0.000	0.000
1080	images/sec: 319.9 +/- 0.6 (jitter = 4.6)	7.612	0.008	0.047
1090	images/sec: 319.9 +/- 0.6 (jitter = 4.5)	7.544	0.008	0.039
1100	images/sec: 319.9 +/- 0.6 (jitter = 4.5)	7.708	0.000	0.016
1110	images/sec: 319.9 +/- 0.6 (jitter = 4.5)	7.654	0.016	0.016
1120	images/sec: 319.9 +/- 0.6 (jitter = 4.4)	7.650	0.000	0.016
1130	images/sec: 319.9 +/- 0.6 (jitter = 4.4)	7.617	0.000	0.000
1140	images/sec: 319.9 +/- 0.6 (jitter = 4.4)	7.619	0.000	0.016
1150	images/sec: 319.8 +/- 0.6 (jitter = 4.4)	7.677	0.008	0.016
1160	images/sec: 319.6 +/- 0.6 (jitter = 4.5)	7.539	0.000	0.016
1170	images/sec: 319.1 +/- 0.6 (jitter = 4.5)	7.568	0.008	0.023
1180	images/sec: 319.1 +/- 0.6 (jitter = 4.5)	7.618	0.000	0.031
1190	images/sec: 319.1 +/- 0.6 (jitter = 4.5)	7.516	0.016	0.031
1200	images/sec: 319.1 +/- 0.6 (jitter = 4.5)	7.546	0.000	0.008
1210	images/sec: 319.2 +/- 0.6 (jitter = 4.4)	7.557	0.008	0.016
1220	images/sec: 319.1 +/- 0.6 (jitter = 4.4)	7.543	0.000	0.016
1230	images/sec: 319.1 +/- 0.6 (jitter = 4.4)	7.447	0.008	0.023
1240	images/sec: 319.1 +/- 0.6 (jitter = 4.4)	7.523	0.008	0.016
1250	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.476	0.016	0.047
1260	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.504	0.016	0.039
1270	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.522	0.008	0.047
1280	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.444	0.008	0.039
1290	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.483	0.000	0.008
1300	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.486	0.008	0.023
1310	images/sec: 319.1 +/- 0.6 (jitter = 4.3)	7.499	0.000	0.031
1320	images/sec: 319.1 +/- 0.5 (jitter = 4.3)	7.368	0.008	0.023
1330	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.499	0.008	0.055
1340	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.611	0.000	0.008
1350	images/sec: 319.1 +/- 0.5 (jitter = 4.3)	7.532	0.000	0.031
1360	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.422	0.008	0.023
1370	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.477	0.008	0.023
1380	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.616	0.000	0.008
1390	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.429	0.008	0.031
1400	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.536	0.000	0.031
1410	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.561	0.008	0.031
1420	images/sec: 319.1 +/- 0.5 (jitter = 4.2)	7.404	0.016	0.039
1430	images/sec: 318.9 +/- 0.5 (jitter = 4.2)	7.459	0.000	0.031
1440	images/sec: 318.9 +/- 0.5 (jitter = 4.2)	7.389	0.008	0.062
1450	images/sec: 318.9 +/- 0.5 (jitter = 4.1)	7.414	0.008	0.023
1460	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.396	0.016	0.047
1470	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.490	0.008	0.031
1480	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.410	0.000	0.023
1490	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.480	0.016	0.023
1500	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.441	0.008	0.047
1510	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.549	0.000	0.023
1520	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.459	0.000	0.023
1530	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.326	0.000	0.055
1540	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.428	0.000	0.023
1550	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.379	0.000	0.047
1560	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.337	0.023	0.062
1570	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.488	0.008	0.031
1580	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.437	0.008	0.031
1590	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.298	0.000	0.047
1600	images/sec: 318.7 +/- 0.5 (jitter = 4.2)	7.372	0.000	0.031
1610	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.355	0.000	0.039
1620	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.355	0.000	0.016
1630	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.486	0.000	0.031
1640	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.318	0.023	0.047
1650	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.449	0.008	0.023
1660	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.338	0.000	0.055
1670	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.292	0.008	0.047
1680	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.415	0.016	0.062
1690	images/sec: 318.7 +/- 0.5 (jitter = 4.1)	7.387	0.008	0.023
1700	images/sec: 318.7 +/- 0.4 (jitter = 4.1)	7.327	0.031	0.062
1710	images/sec: 318.7 +/- 0.4 (jitter = 4.1)	7.229	0.023	0.062
1720	images/sec: 318.7 +/- 0.4 (jitter = 4.1)	7.260	0.000	0.023
1730	images/sec: 318.7 +/- 0.4 (jitter = 4.1)	7.381	0.023	0.047
1740	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.396	0.000	0.031
1750	images/sec: 318.7 +/- 0.4 (jitter = 4.1)	7.389	0.000	0.047
1760	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.369	0.000	0.031
1770	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.391	0.008	0.031
1780	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.426	0.000	0.031
1790	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.115	0.023	0.062
1800	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.263	0.000	0.031
1810	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.405	0.000	0.016
1820	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.196	0.000	0.055
1830	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.181	0.023	0.062
1840	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.530	0.023	0.023
1850	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.131	0.000	0.047
1860	images/sec: 318.7 +/- 0.4 (jitter = 4.0)	7.095	0.008	0.055
1870	images/sec: 318.6 +/- 0.4 (jitter = 4.1)	7.313	0.008	0.031
