iteration,time,throughput (img/s),loss,top1-accuracy,top5-accuracy
227280,167518,347.8,3.017,0.418,0.668
227290,167518,347.8,2.980,0.410,0.641
227300,167518,347.8,3.276,0.430,0.617
227310,167518,347.8,3.381,0.391,0.586
227320,167518,347.8,3.128,0.410,0.648
227330,167518,347.8,3.304,0.391,0.594
227340,167518,347.8,3.224,0.406,0.605
227350,167518,347.8,3.221,0.387,0.629
227360,167518,347.8,3.297,0.391,0.660
227370,167518,347.8,2.990,0.434,0.656
227380,167518,347.8,3.411,0.406,0.594
227390,167518,347.8,2.749,0.453,0.719
227400,167518,347.8,3.076,0.402,0.648
227410,167518,347.8,2.888,0.434,0.715
227420,167518,347.8,2.940,0.430,0.684
227430,167518,347.8,3.337,0.371,0.590
227440,167518,347.8,3.016,0.418,0.688
227450,167518,347.8,2.874,0.449,0.684
227460,167518,347.8,3.143,0.402,0.652
227470,167518,347.8,3.356,0.355,0.586
227480,167518,347.8,3.229,0.438,0.609
227490,167518,347.8,3.183,0.383,0.613
227500,167518,347.8,2.917,0.426,0.672
227510,167518,347.8,2.943,0.438,0.668
227520,167518,347.8,3.272,0.402,0.590
227530,167518,347.8,3.255,0.398,0.621
227540,167518,347.8,3.136,0.449,0.625
227550,167518,347.8,3.022,0.383,0.688
227560,167518,347.8,3.297,0.410,0.613
227570,167518,347.8,3.098,0.422,0.641
227580,167518,347.8,3.241,0.406,0.613
227590,167518,347.8,2.968,0.430,0.660
227600,167518,347.8,3.069,0.402,0.664
227610,167518,347.8,3.412,0.348,0.617
227620,167518,347.8,3.250,0.402,0.613
227630,167518,347.8,3.485,0.348,0.582
227640,167518,347.8,3.265,0.410,0.637
227650,167518,347.8,3.255,0.383,0.664
227660,167518,347.8,3.656,0.340,0.566
227670,167518,347.8,3.261,0.422,0.621
227680,167518,347.8,3.167,0.379,0.637
227690,167518,347.8,3.232,0.387,0.617
227700,167518,347.8,3.214,0.367,0.594
227710,167518,347.8,3.608,0.383,0.574
227720,167518,347.8,3.190,0.422,0.656
227730,167518,347.8,3.239,0.387,0.637
227740,167518,347.8,3.316,0.348,0.586
227750,167518,347.8,3.211,0.367,0.617
227760,167518,347.8,2.984,0.438,0.668
227770,167518,347.8,3.161,0.391,0.645
227780,167518,347.8,3.166,0.406,0.688
227790,167518,3423337,3.293,0.410,0.660
227800,167951,347.8,3.150,0.418,0.625
227810,167951,347.8,3.170,0.395,0.645
227820,167951,347.8,3.020,0.449,0.691
227830,167951,347.8,3.137,0.391,0.660
227840,167951,347.8,3.125,0.395,0.652
227850,167951,347.8,2.934,0.426,0.695
227860,167951,347.8,3.201,0.391,0.641
227870,167951,347.8,3.030,0.410,0.680
227880,167951,347.8,3.101,0.410,0.609
227890,167951,347.8,3.013,0.387,0.633
227900,167951,347.8,2.908,0.461,0.711
227910,167951,347.8,3.440,0.340,0.613
227920,167951,347.8,3.119,0.422,0.676
227930,167951,347.8,3.168,0.438,0.641
227940,167951,347.8,3.148,0.402,0.641
227950,167951,347.8,2.939,0.434,0.676
227960,167951,347.8,3.395,0.348,0.602
227970,167951,347.8,3.004,0.445,0.688
227980,167951,347.8,3.172,0.406,0.629
227990,167951,347.8,3.292,0.383,0.602
228000,167951,347.8,3.154,0.434,0.668
228010,167951,347.8,2.817,0.445,0.695
228020,167951,347.8,2.955,0.434,0.660
228030,167951,347.8,2.827,0.445,0.703
228040,167951,347.8,3.249,0.414,0.621
228050,167951,347.8,3.343,0.348,0.633
228060,167951,347.8,3.316,0.363,0.590
228070,167951,347.8,3.009,0.422,0.656
228080,167951,347.8,3.166,0.395,0.641
228090,167951,347.8,3.153,0.422,0.633
228100,167951,347.8,3.256,0.379,0.617
228110,167951,347.8,3.138,0.414,0.637
228120,167951,347.8,3.300,0.387,0.641
228130,167951,347.8,3.426,0.367,0.590
228140,167951,347.8,3.031,0.438,0.664
228150,167951,347.8,3.374,0.359,0.609
228160,167951,347.8,2.786,0.453,0.691
228170,167951,347.8,2.728,0.441,0.727
228180,167951,347.8,3.123,0.441,0.656
228190,167951,347.8,3.235,0.406,0.613
228200,167951,347.8,3.352,0.344,0.602
228210,167951,347.8,3.249,0.426,0.648
228220,167951,347.8,3.154,0.395,0.652
228230,167951,347.8,3.052,0.402,0.676
228240,167951,347.8,3.265,0.402,0.625
228250,167951,347.8,3.151,0.391,0.621
228260,167951,347.8,3.087,0.402,0.645
228270,167951,347.8,3.176,0.402,0.637
228280,167951,347.8,3.285,0.387,0.602
228290,167951,347.8,2.951,0.418,0.676
228300,167951,347.8,3.325,0.363,0.633
228310,167951,347.8,3.123,0.438,0.688
228320,167951,347.8,3.492,0.406,0.574
228330,167951,347.8,3.085,0.398,0.641
228340,167951,347.8,3.198,0.406,0.629
228350,167951,347.8,3.424,0.348,0.598
228360,167951,347.8,3.459,0.328,0.574
228370,167951,347.8,3.323,0.398,0.617
228380,167951,347.8,3.074,0.434,0.633
228390,167951,347.8,3.409,0.371,0.613
228400,167951,347.8,3.264,0.387,0.645
228410,168387,347.8,3.253,0.359,0.598
228420,168387,347.8,3.094,0.402,0.652
228430,168387,347.8,3.177,0.402,0.648
228440,168387,347.8,3.332,0.363,0.645
228450,168387,347.8,3.016,0.426,0.656
228460,168387,347.8,3.145,0.375,0.660
228470,168387,347.8,3.157,0.367,0.621
228480,168387,347.8,3.152,0.402,0.641
228490,168387,347.8,3.073,0.426,0.652
228500,168387,347.9,3.201,0.453,0.645
228510,168387,347.9,3.164,0.379,0.656
228520,168387,347.9,3.155,0.422,0.645
228530,168387,347.9,3.141,0.387,0.637
228540,168387,347.9,3.179,0.402,0.637
228550,168387,347.9,3.235,0.406,0.633
228560,168387,347.9,3.102,0.410,0.660
228570,168387,347.9,3.127,0.395,0.668
228580,168387,347.9,3.220,0.363,0.598
228590,168387,347.9,3.150,0.402,0.621
228600,168387,347.9,3.082,0.445,0.648
228610,168387,347.9,2.892,0.426,0.680
228620,168387,347.9,3.222,0.422,0.617
228630,168387,347.9,3.152,0.410,0.633
228640,168387,347.9,3.166,0.383,0.645
228650,168387,347.9,3.155,0.410,0.648
228660,168387,347.9,3.090,0.410,0.637
228670,168387,347.9,3.337,0.383,0.621
228680,168387,347.9,3.168,0.422,0.605
228690,168387,347.9,3.171,0.383,0.637
228700,168387,347.9,3.185,0.402,0.625
228710,168387,347.9,3.001,0.449,0.672
228720,168387,347.9,3.217,0.402,0.605
228730,168387,347.9,3.046,0.414,0.648
228740,168387,347.9,2.884,0.473,0.699
228750,168387,347.9,3.201,0.395,0.648
228760,168387,347.9,3.139,0.426,0.645
228770,168387,347.9,3.207,0.355,0.621
228780,168387,347.9,3.065,0.410,0.664
228790,168387,347.9,3.116,0.391,0.641
228800,168387,347.9,3.062,0.398,0.664
228810,168387,347.9,3.218,0.387,0.633
228820,168387,347.9,3.235,0.375,0.609
228830,168387,347.9,3.123,0.398,0.660
228840,168387,347.9,3.192,0.418,0.613
228850,168387,347.9,3.188,0.387,0.633
228860,168387,347.9,3.202,0.395,0.621
228870,168387,347.9,3.427,0.383,0.586
228880,168387,347.9,3.199,0.363,0.613
228890,168387,347.9,3.140,0.375,0.676
228900,168387,347.9,3.317,0.391,0.641
228910,168387,347.9,3.078,0.438,0.664
228920,168387,347.9,3.107,0.438,0.617
228930,168387,347.9,3.408,0.383,0.613
228940,168387,347.9,3.373,0.391,0.629
228950,168387,347.9,3.216,0.406,0.613
228960,168387,347.9,3.207,0.359,0.641
228970,168387,347.9,3.445,0.395,0.605
228980,168387,347.9,3.160,0.402,0.645
228990,168387,347.9,3.363,0.406,0.605
229000,168387,347.9,3.228,0.383,0.648
229010,168387,347.9,3.173,0.379,0.648
229020,168820,347.9,3.124,0.395,0.652
229030,168820,347.9,3.363,0.371,0.594
229040,168820,347.9,3.048,0.484,0.645
229050,168820,347.9,2.811,0.465,0.695
229060,168820,347.9,3.120,0.457,0.668
229070,168820,347.9,3.106,0.402,0.680
229080,168820,347.9,3.142,0.430,0.645
229090,168820,347.9,3.432,0.344,0.609
229100,168820,347.9,3.088,0.426,0.645
229110,168820,347.9,3.051,0.402,0.641
229120,168820,347.9,3.338,0.418,0.629
229130,168820,347.9,3.289,0.352,0.582
229140,168820,347.9,3.101,0.406,0.637
229150,168820,347.9,3.205,0.395,0.629
229160,168820,347.9,3.072,0.395,0.641
229170,168820,347.9,3.249,0.406,0.594
229180,168820,347.9,3.233,0.379,0.621
229190,168820,347.9,3.103,0.414,0.625
229200,168820,347.9,3.262,0.395,0.621
229210,168820,347.9,3.017,0.406,0.652
229220,168820,347.9,3.107,0.387,0.629
229230,168820,347.9,3.003,0.457,0.625
229240,168820,347.9,3.276,0.383,0.629
229250,168820,347.9,3.053,0.418,0.645
229260,168820,347.9,3.393,0.355,0.617
229270,168820,347.9,3.132,0.426,0.664
229280,168820,347.9,3.479,0.316,0.605
229290,168820,347.9,3.009,0.426,0.652
229300,168820,347.9,3.118,0.422,0.633
229310,168820,347.9,3.181,0.383,0.637
229320,168820,347.9,2.989,0.434,0.672
229330,168820,347.9,3.234,0.387,0.621
229340,168820,347.9,2.803,0.426,0.719
229350,168820,347.9,3.190,0.453,0.637
229360,168820,347.9,3.117,0.426,0.621
229370,168820,347.9,2.967,0.457,0.688
229380,168820,347.9,2.943,0.461,0.680
229390,168820,347.9,3.152,0.395,0.645
229400,168820,347.9,3.173,0.402,0.602
229410,168820,347.9,2.890,0.441,0.691
229420,168820,347.9,3.282,0.398,0.598
229430,168820,347.9,3.464,0.309,0.551
229440,168820,347.9,2.897,0.453,0.688
229450,168820,347.9,2.979,0.430,0.684
229460,168820,347.9,3.301,0.383,0.609
229470,168820,347.9,3.365,0.363,0.590
229480,168820,347.9,2.903,0.391,0.688
229490,168820,347.9,3.071,0.402,0.648
229500,168820,347.9,3.008,0.410,0.680
229510,168820,347.9,3.095,0.414,0.605
229520,168820,347.9,3.178,0.395,0.609
229530,168820,347.9,2.926,0.453,0.680
229540,168820,347.9,3.251,0.418,0.613
229550,168820,347.9,3.290,0.430,0.629
229560,168820,347.9,3.006,0.434,0.664
229570,168820,347.9,3.050,0.410,0.652
229580,168820,347.9,3.256,0.383,0.621
229590,168820,347.9,3.029,0.438,0.699
229600,168820,347.9,3.334,0.352,0.609
229610,168820,347.9,3.303,0.391,0.609
229630,169293,347.9,3.187,0.406,0.645
229640,169293,347.9,2.923,0.422,0.664
229650,169293,347.9,3.043,0.430,0.680
229660,169293,347.9,3.365,0.363,0.613
229670,169293,347.9,3.490,0.367,0.582
229680,169293,347.9,3.193,0.391,0.621
229690,169293,347.9,3.205,0.398,0.621
229700,169293,347.9,3.057,0.438,0.637
229710,169293,347.9,3.216,0.406,0.609
229720,169293,347.9,3.181,0.379,0.664
229730,169293,347.9,3.158,0.406,0.645
229740,169293,347.9,3.099,0.422,0.664
229750,169293,347.9,3.152,0.414,0.648
229760,169293,347.9,3.221,0.363,0.637
229770,169293,347.9,3.130,0.383,0.633
229780,169293,347.9,3.326,0.344,0.586
229790,169293,347.9,2.999,0.457,0.641
229800,169293,347.9,2.903,0.465,0.668
229810,169293,347.9,2.987,0.438,0.691
229820,169293,347.9,3.053,0.422,0.672
229830,169293,347.9,3.051,0.430,0.645
229840,169293,347.9,3.146,0.375,0.633
229850,169293,347.9,3.032,0.414,0.676
229860,169293,347.9,3.153,0.387,0.637
229870,169293,347.9,3.313,0.348,0.609
229880,169293,347.9,3.107,0.441,0.633
229890,169293,347.9,3.334,0.363,0.621
229900,169293,347.9,3.076,0.383,0.641
229910,169293,347.9,2.917,0.410,0.672
229920,169293,347.9,3.019,0.465,0.656
229930,169293,347.9,3.225,0.398,0.652
229940,169293,347.9,3.102,0.387,0.664
229950,169293,347.9,3.133,0.406,0.656
229960,169293,347.9,3.229,0.414,0.652
229970,169293,347.9,3.238,0.375,0.637
229980,169293,347.9,3.278,0.395,0.633
229990,169293,347.9,2.989,0.465,0.680
230000,169293,347.9,2.883,0.461,0.688
230010,169293,347.9,3.107,0.430,0.660
230020,169293,347.9,3.291,0.379,0.629
230030,169293,347.9,3.195,0.402,0.637
230040,169293,347.9,3.169,0.410,0.684
230050,169293,347.9,3.124,0.414,0.645
230060,169293,347.9,3.433,0.387,0.566
230070,169293,347.9,3.055,0.379,0.672
230080,169293,347.9,3.112,0.406,0.625
230090,169293,347.9,3.288,0.383,0.648
230100,169293,347.9,3.388,0.352,0.586
230110,169293,347.9,2.957,0.414,0.680
230120,169293,347.9,3.003,0.441,0.688
230130,169293,347.9,2.805,0.449,0.703
230140,169293,347.9,3.045,0.430,0.680
230150,169293,347.9,3.207,0.383,0.633
230160,169293,347.9,3.086,0.426,0.656
230170,169293,347.9,3.322,0.371,0.641
230180,169293,347.9,3.323,0.375,0.629
230190,169293,347.9,2.899,0.441,0.672
230200,169293,347.9,3.092,0.391,0.668
230210,169293,347.9,3.094,0.410,0.668
230220,169293,347.9,3.432,0.363,0.637
230230,169293,347.9,1519917165689,406,0.668
230240,169746,347.9,3.308,0.410,0.629
230250,169746,347.9,2.999,0.426,0.664
230260,169746,347.9,3.076,0.426,0.629
230270,169746,347.9,3.107,0.430,0.676
230280,169746,347.9,3.337,0.383,0.570
230290,169746,347.9,3.057,0.398,0.652
230300,169746,347.9,3.400,0.391,0.617
230310,169746,347.9,2.950,0.418,0.652
230320,169746,347.9,3.029,0.406,0.660
230330,169746,347.9,3.327,0.383,0.609
230340,169746,347.9,3.057,0.422,0.668
230350,169746,347.9,3.328,0.395,0.621
230360,169746,347.9,3.255,0.410,0.688
230370,169746,347.9,3.134,0.379,0.684
230380,169746,347.9,3.010,0.449,0.648
230390,169746,347.9,3.311,0.387,0.625
230400,169746,347.9,3.023,0.441,0.648
230410,169746,347.9,3.295,0.398,0.625
230420,169746,347.9,3.000,0.430,0.648
230430,169746,347.9,2.922,0.426,0.664
230440,169746,347.9,3.264,0.383,0.617
230450,169746,347.9,3.102,0.391,0.633
230460,169746,347.9,3.083,0.402,0.656
230470,169746,347.9,3.309,0.434,0.613
230480,169746,347.9,3.048,0.426,0.637
230490,169746,347.9,3.157,0.387,0.684
230500,169746,347.9,3.185,0.367,0.629
230510,169746,347.9,3.180,0.348,0.668
230520,169746,347.9,2.925,0.402,0.676
230530,169746,347.9,3.355,0.367,0.641
230540,169746,347.9,3.136,0.438,0.637
230550,169746,347.9,3.040,0.422,0.641
230560,169746,347.9,3.129,0.414,0.660
230570,169746,347.9,3.161,0.410,0.625
230580,169746,347.9,3.200,0.363,0.652
230590,169746,347.9,3.425,0.371,0.602
230600,169746,347.9,3.139,0.414,0.672
230610,169746,347.9,3.213,0.367,0.609
230620,169746,347.9,3.060,0.469,0.652
230630,169746,347.9,3.282,0.363,0.645
230640,169746,347.9,2.911,0.430,0.727
230650,169746,347.9,3.170,0.359,0.625
230660,169746,347.9,3.236,0.398,0.688
230670,169746,347.9,3.206,0.391,0.633
230680,169746,347.9,3.060,0.387,0.652
230690,169746,347.9,3.130,0.418,0.621
230700,169746,347.9,3.228,0.398,0.641
230710,169746,347.9,3.046,0.402,0.641
230720,169746,347.9,3.100,0.410,0.598
230730,169746,347.9,3.173,0.414,0.629
230740,169746,347.9,3.073,0.406,0.629
230750,169746,347.9,3.240,0.418,0.645
230760,169746,347.9,3.145,0.395,0.605
230770,169746,347.9,3.139,0.414,0.652
230780,169746,347.9,3.110,0.406,0.637
230790,169746,347.9,3.068,0.398,0.680
230800,169746,347.9,2.975,0.430,0.648
230810,169747,347.9,3.235,0.355,0.637
230820,169747,347.9,3.180,0.430,0.641
230830,169747,347.9,3.091,0.445,0.668
230840,169747,347.9,0.344,0.60923651,1519917624843
230850,170205,347.9,3.403,0.371,0.582
230860,170205,347.9,3.306,0.402,0.598
230870,170205,347.9,3.543,0.332,0.547
230880,170205,347.9,3.027,0.434,0.668
230890,170205,347.9,3.172,0.441,0.637
230900,170205,347.9,3.405,0.383,0.582
230910,170205,347.9,3.180,0.348,0.613
230920,170205,347.9,2.947,0.461,0.680
230930,170205,347.9,3.387,0.359,0.609
230940,170205,347.9,2.935,0.430,0.664
230950,170205,347.9,3.208,0.406,0.625
230960,170205,347.9,3.295,0.398,0.637
230970,170205,347.9,3.052,0.430,0.691
230980,170205,347.9,3.075,0.406,0.625
230990,170205,347.9,3.058,0.406,0.668
231000,170206,347.9,3.239,0.441,0.652
231010,170206,347.9,2.912,0.426,0.691
231020,170206,347.9,3.162,0.367,0.648
231030,170206,347.9,3.241,0.352,0.660
231040,170206,347.9,2.994,0.395,0.648
231050,170206,347.9,3.233,0.387,0.633
231060,170206,347.9,3.042,0.410,0.648
231070,170206,347.9,3.137,0.445,0.629
231080,170206,347.9,3.108,0.434,0.641
231090,170206,347.9,3.101,0.422,0.641
231100,170206,347.9,3.055,0.395,0.633
231110,170206,347.9,3.150,0.398,0.625
231120,170206,347.9,3.050,0.445,0.684
231130,170206,347.9,3.136,0.395,0.645
231140,170206,347.9,3.208,0.398,0.621
231150,170206,347.9,3.272,0.395,0.633
231160,170206,347.9,3.270,0.391,0.605
231170,170206,347.9,3.092,0.422,0.660
231180,170206,347.9,2.886,0.434,0.680
231190,170206,347.9,3.185,0.383,0.648
231200,170206,347.9,3.222,0.395,0.629
231210,170206,347.9,3.036,0.426,0.617
231220,170206,347.9,3.326,0.391,0.633
231230,170206,347.9,3.178,0.391,0.637
231240,170206,347.9,3.273,0.379,0.617
231250,170206,347.9,3.070,0.445,0.680
231260,170206,347.9,3.058,0.363,0.656
231270,170206,347.9,2.982,0.449,0.668
231280,170206,347.9,2.983,0.457,0.652
231290,170206,347.9,3.042,0.445,0.672
231300,170206,347.9,3.248,0.414,0.629
231310,170206,347.9,3.062,0.438,0.648
231320,170206,347.9,3.177,0.434,0.660
231330,170206,347.9,3.372,0.375,0.621
231340,170206,347.9,2.976,0.441,0.672
231350,170206,347.9,3.143,0.418,0.633
231360,170206,347.9,3.317,0.430,0.633
231370,170206,347.9,3.008,0.438,0.707
231380,170206,347.9,3.298,0.367,0.605
231390,170206,347.9,3.226,0.371,0.602
231400,170206,347.9,3.103,0.402,0.652
231410,170206,347.9,3.035,0.422,0.633
231420,170206,347.9,3.038,0.449,0.676
231430,170206,347.9,3.016,0.434,0.707
231440,170206,347.9,3.151,0.430,0.629
231450,170206,347.9,2.936,0.441,0.684
231470,170659,347.9,3.130,0.402,0.641
231480,170659,347.9,3.264,0.363,0.648
231490,170659,347.9,3.040,0.438,0.648
231500,170659,347.9,3.238,0.402,0.621
231510,170659,347.9,3.130,0.398,0.676
231520,170659,347.9,3.593,0.352,0.582
231530,170659,347.9,2.739,0.449,0.719
231540,170659,347.9,3.172,0.410,0.652
231550,170659,347.9,3.186,0.402,0.625
231560,170659,347.9,3.018,0.418,0.637
231570,170659,347.9,3.149,0.387,0.617
231580,170659,347.9,3.356,0.418,0.629
231590,170659,347.9,3.136,0.402,0.617
231600,170659,347.9,3.345,0.395,0.602
231610,170659,347.9,3.039,0.438,0.668
231620,170659,347.9,3.432,0.398,0.586
231630,170659,347.9,2.839,0.445,0.707
231640,170659,347.9,3.225,0.387,0.605
231650,170659,347.9,3.030,0.422,0.680
231660,170659,347.9,3.146,0.426,0.633
231670,170659,347.9,3.032,0.465,0.676
231680,170659,347.9,3.102,0.441,0.613
231690,170659,347.9,3.212,0.379,0.637
231700,170659,347.9,3.546,0.320,0.547
231710,170659,347.9,3.291,0.434,0.617
231720,170659,347.9,3.057,0.414,0.668
231730,170659,347.9,3.153,0.438,0.648
231740,170659,347.9,3.155,0.418,0.605
231750,170659,347.9,3.159,0.379,0.672
231760,170659,347.9,3.268,0.391,0.598
231770,170659,347.9,2.958,0.418,0.664
231780,170659,347.9,3.173,0.410,0.680
231790,170659,347.9,3.102,0.383,0.648
231800,170659,347.9,2.942,0.422,0.684
231810,170659,347.9,3.075,0.375,0.672
231820,170659,347.9,3.328,0.387,0.578
231830,170659,347.9,3.355,0.355,0.629
231840,170659,347.9,3.107,0.434,0.656
231850,170659,347.9,3.131,0.422,0.641
231860,170659,347.9,3.188,0.422,0.637
231870,170659,347.9,3.384,0.371,0.590
231880,170659,347.9,3.249,0.359,0.617
231890,170659,347.9,3.208,0.398,0.645
231900,170659,347.9,3.089,0.430,0.629
231910,170659,347.9,3.304,0.363,0.598
231920,170659,347.9,2.991,0.406,0.641
231930,170659,347.8,3.300,0.363,0.609
231940,170659,347.8,3.206,0.383,0.637
231950,170659,347.8,3.071,0.410,0.660
231960,170659,347.8,3.183,0.379,0.660
231970,170659,347.8,3.172,0.402,0.629
231980,170659,347.8,3.012,0.395,0.664
231990,170659,347.8,3.229,0.395,0.617
232000,170659,347.8,3.236,0.383,0.605
232010,170659,347.8,3.262,0.355,0.594
232020,170659,347.8,3.086,0.398,0.648
232030,170659,347.8,3.233,0.410,0.645
232040,170659,347.8,3.165,0.402,0.645
232050,170659,347.8,3.242,0.359,0.637
232060,170659,347.8,3.229,0.406,0.625
232070,170659,1519918527323,3.028,0.445,0.688
232080,171108,347.8,3.488,0.348,0.586
232090,171108,347.8,2.800,0.480,0.715
232100,171108,347.8,3.043,0.426,0.660
232110,171108,347.8,3.510,0.383,0.582
232120,171108,347.8,3.213,0.379,0.602
232130,171108,347.8,3.289,0.379,0.633
232140,171108,347.8,3.179,0.391,0.621
232150,171108,347.8,3.097,0.418,0.664
232160,171108,347.8,3.114,0.398,0.637
232170,171108,347.8,3.146,0.387,0.641
232180,171108,347.8,3.125,0.414,0.688
232190,171108,347.8,3.299,0.391,0.602
232200,171108,347.9,2.997,0.410,0.633
232210,171108,347.8,3.142,0.410,0.609
232220,171108,347.8,3.192,0.410,0.645
232230,171108,347.8,3.109,0.398,0.656
232240,171108,347.8,3.165,0.371,0.609
232250,171108,347.8,3.007,0.406,0.648
232260,171108,347.8,3.116,0.449,0.641
232270,171108,347.8,2.839,0.480,0.672
232280,171108,347.8,3.277,0.395,0.625
232290,171108,347.8,3.293,0.406,0.594
232300,171108,347.8,3.084,0.453,0.664
232310,171108,347.8,2.916,0.426,0.660
232320,171108,347.8,3.422,0.383,0.609
232330,171108,347.8,2.799,0.465,0.668
232340,171108,347.9,3.102,0.395,0.637
232350,171108,347.8,2.904,0.441,0.691
232360,171108,347.9,3.211,0.406,0.605
232370,171108,347.8,3.195,0.414,0.633
232380,171108,347.8,2.980,0.430,0.680
232390,171108,347.9,3.145,0.371,0.613
232400,171108,347.8,3.219,0.363,0.652
232410,171108,347.8,3.493,0.352,0.582
232420,171108,347.9,3.059,0.402,0.660
232430,171108,347.9,3.380,0.359,0.602
232440,171108,347.9,3.347,0.379,0.617
232450,171108,347.9,3.096,0.434,0.652
232460,171108,347.9,3.258,0.383,0.637
232470,171108,347.9,2.986,0.434,0.645
232480,171108,347.9,3.032,0.418,0.676
232490,171108,347.9,3.052,0.398,0.652
232500,171108,347.9,3.114,0.402,0.652
232510,171108,347.9,3.160,0.438,0.625
232520,171108,347.9,3.222,0.410,0.617
232530,171108,347.9,3.387,0.375,0.598
232540,171108,347.8,3.278,0.387,0.609
232550,171108,347.8,3.049,0.426,0.668
232560,171108,347.8,3.057,0.430,0.668
232570,171108,347.8,3.029,0.453,0.684
232580,171108,347.8,3.263,0.387,0.625
232590,171108,347.8,3.035,0.441,0.664
232600,171108,347.8,2.899,0.414,0.668
232610,171108,347.8,3.294,0.379,0.625
232620,171108,347.8,3.025,0.402,0.664
232630,171108,347.8,3.126,0.406,0.648
232640,171108,347.8,3.273,0.402,0.633
232650,171108,347.8,3.046,0.410,0.664
232660,171108,347.9,2.810,0.438,0.719
232670,171108,347.8,2.919,0.402,0.684
232680,171108,347.8,3.357,0.422,0.652
232690,171558,347.9,3.172,0.426,0.633
232700,171558,347.9,3.013,0.398,0.660
232710,171558,347.8,2.983,0.398,0.688
232720,171558,347.8,2.991,0.430,0.684
232730,171558,347.8,3.088,0.395,0.637
232740,171558,347.9,3.068,0.422,0.664
232750,171558,347.9,3.208,0.367,0.625
232760,171558,347.9,3.165,0.359,0.645
232770,171558,347.9,3.238,0.406,0.637
232780,171558,347.9,3.033,0.422,0.703
232790,171558,347.9,3.123,0.426,0.656
232800,171558,347.9,3.379,0.387,0.582
232810,171558,347.9,2.937,0.402,0.676
232820,171558,347.8,3.212,0.406,0.613
232830,171558,347.8,3.276,0.391,0.613
232840,171558,347.8,3.021,0.434,0.652
232850,171558,347.8,3.165,0.430,0.656
232860,171558,347.8,2.985,0.398,0.680
232870,171558,347.8,3.287,0.379,0.617
232880,171558,347.8,3.071,0.453,0.652
232890,171558,347.8,2.832,0.480,0.719
232900,171558,347.8,2.990,0.445,0.664
232910,171558,347.8,2.975,0.434,0.656
232920,171558,347.9,3.097,0.438,0.652
232930,171558,347.9,3.382,0.352,0.613
232940,171558,347.8,3.229,0.387,0.645
232950,171558,347.9,3.270,0.398,0.637
232960,171558,347.9,2.986,0.406,0.668
232970,171558,347.9,2.964,0.430,0.664
232980,171558,347.8,2.818,0.453,0.719
232990,171558,347.9,2.944,0.465,0.684
233000,171558,347.9,3.061,0.449,0.633
233010,171558,347.8,3.055,0.391,0.656
233020,171558,347.8,3.135,0.414,0.625
233030,171558,347.8,2.901,0.438,0.688
233040,171558,347.8,3.207,0.398,0.641
233050,171558,347.8,3.038,0.434,0.664
233060,171558,347.8,2.909,0.441,0.707
233070,171558,347.8,3.276,0.398,0.633
233080,171558,347.8,3.153,0.391,0.633
233090,171558,347.8,3.086,0.418,0.664
233100,171558,347.9,3.108,0.383,0.637
233110,171558,347.9,3.208,0.422,0.660
233120,171558,347.9,2.983,0.434,0.691
233130,171558,347.9,3.147,0.383,0.652
233140,171558,347.9,3.278,0.410,0.602
233150,171558,347.9,3.141,0.430,0.652
233160,171558,347.9,2.769,0.496,0.727
233170,171558,347.9,2.935,0.488,0.719
233180,171558,347.9,3.167,0.434,0.648
233190,171558,347.9,2.808,0.480,0.695
233200,171558,347.9,3.166,0.379,0.637
233210,171558,347.9,3.155,0.422,0.648
233220,171558,347.9,3.120,0.410,0.656
233230,171558,347.9,2.987,0.445,0.684
233240,171558,347.9,3.285,0.383,0.629
233250,171558,347.9,2.994,0.406,0.684
233260,171558,347.9,3.256,0.406,0.633
233270,171558,347.9,3.034,0.434,0.664
233280,171558,347.9,3.204,0.406,0.652
233290,171558,347.9,3.392,0.414,0.602
233300,172007,347.9,3.169,0.375,0.609
233310,172007,347.9,3.028,0.430,0.680
233320,172007,347.9,3.338,0.359,0.586
233330,172007,347.9,3.055,0.430,0.656
233340,172007,347.9,3.169,0.398,0.656
233350,172007,347.9,3.205,0.406,0.594
233360,172007,347.9,3.230,0.406,0.609
233370,172007,347.9,3.001,0.414,0.648
233380,172007,347.9,2.999,0.438,0.684
233390,172007,347.9,3.339,0.352,0.598
233400,172007,347.9,2.940,0.434,0.676
233410,172007,347.9,3.254,0.379,0.617
233420,172007,347.9,3.276,0.383,0.605
233430,172007,347.9,3.265,0.375,0.652
233440,172007,347.9,3.061,0.430,0.672
233450,172007,347.9,2.977,0.453,0.672
233460,172007,347.8,2.936,0.441,0.676
233470,172007,347.9,3.250,0.426,0.648
233480,172007,347.8,2.930,0.461,0.684
233490,172007,347.9,3.243,0.363,0.617
233500,172007,347.9,3.020,0.438,0.676
233510,172007,347.9,3.170,0.383,0.625
233520,172007,347.9,3.058,0.406,0.664
233530,172007,347.9,3.346,0.391,0.609
233540,172007,347.9,3.104,0.383,0.688
233550,172007,347.9,3.165,0.340,0.613
233560,172007,347.9,3.171,0.406,0.637
233570,172007,347.9,3.006,0.410,0.660
233580,172007,347.9,2.887,0.445,0.691
233590,172007,347.9,3.405,0.359,0.590
233600,172007,347.9,3.099,0.402,0.664
233610,172007,347.9,3.228,0.391,0.625
233620,172007,347.9,2.960,0.453,0.676
233630,172007,347.9,3.210,0.398,0.633
