184000 100440.469292 0.467350 0.467350
185000 100980.747245 0.467250 0.467250
186000 101519.707450 0.467750 0.467750
187000 102059.709577 0.465250 0.465250
188000 102604.656538 0.468050 0.468050
189000 103151.222257 0.467650 0.467650
190000 103684.937525 0.460800 0.460800
191000 104223.775464 0.466700 0.466700
192000 104755.555232 0.465400 0.465400
193000 105300.005629 0.468500 0.468500
194000 105846.915923 0.466450 0.466450
195000 106410.705798 0.460950 0.460950
196000 106972.511327 0.467050 0.467050
197000 107537.941353 0.470000 0.470000
198000 108084.177751 0.468500 0.468500
199000 108629.304293 0.467400 0.467400
200000 109216.984466 0.465750 0.465750
201000 109777.561620 0.465800 0.465800
202000 110322.587454 0.466850 0.466850
203000 110874.263800 0.468850 0.468850
204000 111414.827875 0.466950 0.466950
205000 111965.852332 0.474150 0.474150
206000 112517.359819 0.468350 0.468350
207000 113076.291658 0.467250 0.467250
208000 113637.112820 0.466950 0.466950
209000 114191.834984 0.462500 0.462500
210000 114739.562528 0.465050 0.465050
211000 115275.839262 0.467500 0.467500
212000 115811.110777 0.465550 0.465550
213000 116354.816126 0.468100 0.468100
214000 116898.624142 0.464450 0.464450
215000 117451.520748 0.468600 0.468600
216000 117996.286404 0.469100 0.469100
217000 118554.011676 0.464150 0.464150
218000 119102.785778 0.465050 0.465050
219000 119647.806789 0.468050 0.468050
220000 120206.251467 0.465850 0.465850
221000 120774.592564 0.466600 0.466600
222000 121325.549791 0.466000 0.466000
223000 121883.425824 0.465000 0.465000
224000 122448.848633 0.463100 0.463100
225000 123005.315698 0.464200 0.464200
226000 123557.862604 0.468201 0.468201
227000 124113.550723 0.469450 0.469450
228000 124675.824113 0.468200 0.468200
229000 125233.578614 0.466150 0.466150
230000 125796.229884 0.462550 0.462550
231000 126359.232259 0.467750 0.467750
232000 126914.769660 0.469850 0.469850
233000 127472.576692 0.471600 0.471600
234000 128036.483474 0.467450 0.467450
235000 128597.327345 0.470850 0.470850
236000 129147.497948 0.468850 0.468850
237000 129697.064910 0.462950 0.462950
238000 130237.427752 0.472700 0.472700
239000 130773.687270 0.459850 0.459850
240000 131327.307476 0.468950 0.468950
241000 131891.113229 0.468650 0.468650
242000 132445.988127 0.464350 0.464350
243000 132992.121859 0.476251 0.476251
244000 133536.961189 0.470100 0.470100
245000 134083.990071 0.468300 0.468300
246000 134633.347821 0.469100 0.469100
247000 135179.702733 0.464400 0.464400
248000 135735.194323 0.468100 0.468100
249000 136279.174211 0.471400 0.471400
250000 136879.781813 0.468200 0.468200
