TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
920	images/sec: 241.6 +/- 1.6 (jitter = 22.4)	7.652	0.000	0.016
930	images/sec: 242.5 +/- 1.6 (jitter = 22.6)	7.581	0.008	0.047
940	images/sec: 243.2 +/- 1.6 (jitter = 22.3)	7.560	0.000	0.039
950	images/sec: 244.0 +/- 1.6 (jitter = 22.1)	7.535	0.031	0.047
960	images/sec: 244.7 +/- 1.6 (jitter = 22.2)	7.599	0.000	0.039
970	images/sec: 245.4 +/- 1.5 (jitter = 22.2)	7.608	0.000	0.016
980	images/sec: 246.1 +/- 1.5 (jitter = 22.1)	7.552	0.000	0.008
990	images/sec: 241.1 +/- 1.6 (jitter = 22.2)	7.609	0.000	0.023
1000	images/sec: 241.8 +/- 1.5 (jitter = 22.3)	7.449	0.008	0.031
1010	images/sec: 242.5 +/- 1.5 (jitter = 22.2)	7.553	0.008	0.008
1020	images/sec: 243.2 +/- 1.5 (jitter = 22.0)	7.548	0.023	0.047
1030	images/sec: 243.9 +/- 1.5 (jitter = 21.8)	7.559	0.000	0.023
1040	images/sec: 244.6 +/- 1.5 (jitter = 21.8)	7.467	0.000	0.031
1050	images/sec: 245.3 +/- 1.5 (jitter = 21.8)	7.646	0.000	0.008
1060	images/sec: 246.0 +/- 1.5 (jitter = 21.9)	7.533	0.000	0.039
1070	images/sec: 246.6 +/- 1.5 (jitter = 21.8)	7.595	0.000	0.008
1080	images/sec: 247.3 +/- 1.5 (jitter = 21.7)	7.588	0.008	0.016
1090	images/sec: 242.0 +/- 1.5 (jitter = 21.8)	7.437	0.000	0.023
1100	images/sec: 242.6 +/- 1.5 (jitter = 22.0)	7.553	0.008	0.023
1110	images/sec: 243.3 +/- 1.5 (jitter = 22.1)	7.514	0.000	0.008
1120	images/sec: 244.0 +/- 1.5 (jitter = 22.4)	7.517	0.008	0.047
1130	images/sec: 244.6 +/- 1.4 (jitter = 22.3)	7.425	0.000	0.055
1140	images/sec: 245.1 +/- 1.4 (jitter = 22.3)	7.580	0.000	0.016
1150	images/sec: 245.8 +/- 1.4 (jitter = 22.3)	7.470	0.008	0.008
