WARNING:tensorflow:From /root/data/benchmarks/scripts/tf_cnn_benchmarks/benchmark_cnn.py:1120: Supervisor.__init__ (from tensorflow.python.training.supervisor) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.MonitoredTrainingSession
2018-07-02 18:18:31.813739: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2018-07-02 18:18:32.038366: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1392] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:81:00.0
totalMemory: 15.89GiB freeMemory: 15.60GiB
2018-07-02 18:18:32.203363: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1392] Found device 1 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:82:00.0
totalMemory: 15.89GiB freeMemory: 15.60GiB
2018-07-02 18:18:32.205164: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1471] Adding visible gpu devices: 0, 1
2018-07-02 18:18:32.964971: I tensorflow/core/common_runtime/gpu/gpu_device.cc:952] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-02 18:18:32.965040: I tensorflow/core/common_runtime/gpu/gpu_device.cc:958]      0 1 
2018-07-02 18:18:32.965057: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   N Y 
2018-07-02 18:18:32.965069: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 1:   Y N 
2018-07-02 18:18:32.965913: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1084] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15119 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:81:00.0, compute capability: 6.0)
2018-07-02 18:18:33.261513: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1084] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 15119 MB memory) -> physical GPU (device: 1, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0, compute capability: 6.0)
TensorFlow:  1.10
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64.0 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
740	images/sec: 1056.9 +/- 11.2 (jitter = 179.2)	7.200	0.000	0.000
750	images/sec: 1056.7 +/- 11.2 (jitter = 181.9)	7.200	0.000	0.008
760	images/sec: 1057.6 +/- 11.2 (jitter = 183.0)	7.201	0.000	0.000
770	images/sec: 1058.0 +/- 11.2 (jitter = 183.6)	7.201	0.000	0.000
780	images/sec: 1059.5 +/- 11.0 (jitter = 185.5)	7.198	0.008	0.008
790	images/sec: 1058.7 +/- 10.9 (jitter = 185.1)	7.200	0.000	0.000
800	images/sec: 1058.5 +/- 10.8 (jitter = 183.9)	7.201	0.000	0.000
810	images/sec: 1057.7 +/- 10.8 (jitter = 184.8)	7.201	0.000	0.000
820	images/sec: 1057.9 +/- 10.7 (jitter = 184.8)	7.192	0.000	0.000
830	images/sec: 1057.6 +/- 10.6 (jitter = 183.6)	7.196	0.000	0.008
840	images/sec: 1058.1 +/- 10.5 (jitter = 184.1)	7.197	0.000	0.000
850	images/sec: 1057.8 +/- 10.4 (jitter = 183.6)	7.196	0.008	0.008
860	images/sec: 1058.1 +/- 10.4 (jitter = 183.6)	7.199	0.000	0.000
870	images/sec: 1058.8 +/- 10.3 (jitter = 182.0)	7.203	0.000	0.008
880	images/sec: 1059.5 +/- 10.1 (jitter = 179.7)	7.198	0.000	0.000
890	images/sec: 1061.0 +/- 10.1 (jitter = 181.8)	7.194	0.000	0.008
900	images/sec: 1059.5 +/- 10.1 (jitter = 182.7)	7.198	0.000	0.016
910	images/sec: 1058.9 +/- 10.1 (jitter = 183.9)	7.199	0.000	0.000
920	images/sec: 1058.4 +/- 10.1 (jitter = 185.5)	7.203	0.000	0.000
930	images/sec: 1058.9 +/- 10.1 (jitter = 185.3)	7.199	0.000	0.016
940	images/sec: 1059.5 +/- 10.1 (jitter = 185.7)	7.196	0.000	0.016
950	images/sec: 1059.1 +/- 10.0 (jitter = 187.9)	7.200	0.000	0.008
960	images/sec: 1059.0 +/- 9.9 (jitter = 186.1)	7.198	0.000	0.000
970	images/sec: 1059.0 +/- 9.9 (jitter = 185.9)	7.200	0.000	0.000
980	images/sec: 1059.3 +/- 9.8 (jitter = 185.9)	7.199	0.000	0.008
990	images/sec: 1059.6 +/- 9.8 (jitter = 186.1)	7.195	0.008	0.016
1000	images/sec: 1059.4 +/- 9.7 (jitter = 185.5)	7.197	0.000	0.008
1010	images/sec: 1058.7 +/- 9.6 (jitter = 185.4)	7.195	0.000	0.000
1020	images/sec: 1058.6 +/- 9.6 (jitter = 184.8)	7.195	0.000	0.023
1030	images/sec: 1059.0 +/- 9.6 (jitter = 185.1)	7.197	0.000	0.008
1040	images/sec: 1058.8 +/- 9.5 (jitter = 182.9)	7.201	0.000	0.000
1050	images/sec: 1059.0 +/- 9.5 (jitter = 183.9)	7.198	0.000	0.000
1060	images/sec: 1058.5 +/- 9.5 (jitter = 184.4)	7.199	0.000	0.016
1070	images/sec: 1058.9 +/- 9.4 (jitter = 185.5)	7.200	0.000	0.000
1080	images/sec: 1059.3 +/- 9.4 (jitter = 186.1)	7.200	0.000	0.008
1090	images/sec: 1059.1 +/- 9.4 (jitter = 186.6)	7.198	0.000	0.008
1100	images/sec: 1058.6 +/- 9.3 (jitter = 186.3)	7.197	0.000	0.016
1110	images/sec: 1058.8 +/- 9.3 (jitter = 186.4)	7.195	0.000	0.000
1120	images/sec: 1058.5 +/- 9.3 (jitter = 186.9)	7.198	0.000	0.000
1130	images/sec: 1058.3 +/- 9.2 (jitter = 186.2)	7.201	0.000	0.000
1140	images/sec: 1059.4 +/- 9.1 (jitter = 186.5)	7.197	0.000	0.008
1150	images/sec: 1058.8 +/- 9.1 (jitter = 187.0)	7.199	0.000	0.000
1160	images/sec: 1058.8 +/- 9.1 (jitter = 187.8)	7.198	0.000	0.000
1170	images/sec: 1058.9 +/- 9.0 (jitter = 187.4)	7.195	0.000	0.000
1180	images/sec: 1059.1 +/- 9.0 (jitter = 188.7)	7.195	0.000	0.000
1190	images/sec: 1058.5 +/- 9.0 (jitter = 187.8)	7.198	0.000	0.016
1200	images/sec: 1058.1 +/- 8.9 (jitter = 186.8)	7.200	0.000	0.000
1210	images/sec: 1057.9 +/- 8.9 (jitter = 187.3)	7.198	0.000	0.000
1220	images/sec: 1058.2 +/- 8.8 (jitter = 186.9)	7.200	0.000	0.000
1230	images/sec: 1058.0 +/- 8.8 (jitter = 187.0)	7.196	0.000	0.000
1240	images/sec: 1058.5 +/- 8.7 (jitter = 186.8)	7.202	0.000	0.000
1250	images/sec: 1058.0 +/- 8.8 (jitter = 187.9)	7.201	0.008	0.008
1260	images/sec: 1058.2 +/- 8.7 (jitter = 188.0)	7.195	0.016	0.023
1270	images/sec: 1057.9 +/- 8.7 (jitter = 188.8)	7.200	0.000	0.016
1280	images/sec: 1057.9 +/- 8.7 (jitter = 189.5)	7.200	0.000	0.000
1290	images/sec: 1057.8 +/- 8.7 (jitter = 188.5)	7.198	0.000	0.008
1300	images/sec: 1057.5 +/- 8.7 (jitter = 191.2)	7.201	0.008	0.008
1310	images/sec: 1057.3 +/- 8.6 (jitter = 191.2)	7.199	0.000	0.008
1320	images/sec: 1057.5 +/- 8.6 (jitter = 189.5)	7.194	0.008	0.008
1330	images/sec: 1057.8 +/- 8.5 (jitter = 190.3)	7.196	0.000	0.008
1340	images/sec: 1057.4 +/- 8.5 (jitter = 189.5)	7.197	0.000	0.000
1350	images/sec: 1057.8 +/- 8.4 (jitter = 188.6)	7.194	0.000	0.000
1360	images/sec: 1058.0 +/- 8.4 (jitter = 187.9)	7.196	0.000	0.000
1370	images/sec: 1057.8 +/- 8.4 (jitter = 188.4)	7.193	0.000	0.023
1380	images/sec: 1057.5 +/- 8.4 (jitter = 188.9)	7.196	0.000	0.000
1390	images/sec: 1050.3 +/- 8.5 (jitter = 191.5)	7.196	0.000	0.000
1400	images/sec: 1050.1 +/- 8.4 (jitter = 191.8)	7.197	0.008	0.008
1410	images/sec: 1050.4 +/- 8.4 (jitter = 191.8)	7.202	0.000	0.000
1420	images/sec: 1050.3 +/- 8.4 (jitter = 190.2)	7.195	0.000	0.000
1430	images/sec: 1050.3 +/- 8.3 (jitter = 190.2)	7.196	0.008	0.016
1440	images/sec: 1050.7 +/- 8.3 (jitter = 189.7)	7.196	0.000	0.000
1450	images/sec: 1051.1 +/- 8.3 (jitter = 190.6)	7.199	0.000	0.000
