TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1240	images/sec: 192.3 +/- 0.8 (jitter = 12.2)	7.307	0.000	0.000
1250	images/sec: 192.6 +/- 0.8 (jitter = 12.2)	7.310	0.000	0.008
1260	images/sec: 192.9 +/- 0.8 (jitter = 12.2)	7.310	0.000	0.000
1270	images/sec: 193.2 +/- 0.8 (jitter = 12.2)	7.301	0.000	0.000
1280	images/sec: 190.7 +/- 0.8 (jitter = 12.2)	7.342	0.000	0.000
1290	images/sec: 191.0 +/- 0.8 (jitter = 12.2)	7.337	0.000	0.000
1300	images/sec: 191.3 +/- 0.8 (jitter = 12.2)	7.327	0.000	0.008
1310	images/sec: 191.6 +/- 0.8 (jitter = 12.2)	7.355	0.000	0.008
1320	images/sec: 191.9 +/- 0.8 (jitter = 12.2)	7.298	0.008	0.008
1330	images/sec: 192.2 +/- 0.7 (jitter = 12.2)	7.355	0.000	0.016
1340	images/sec: 192.5 +/- 0.7 (jitter = 12.2)	7.299	0.000	0.008
1350	images/sec: 192.8 +/- 0.7 (jitter = 12.1)	7.348	0.016	0.016
1360	images/sec: 193.1 +/- 0.7 (jitter = 12.1)	7.311	0.000	0.008
1370	images/sec: 193.4 +/- 0.7 (jitter = 12.1)	7.318	0.000	0.008
1380	images/sec: 190.9 +/- 0.7 (jitter = 12.2)	7.345	0.000	0.000
1390	images/sec: 191.2 +/- 0.7 (jitter = 12.2)	7.343	0.000	0.000
1400	images/sec: 191.5 +/- 0.7 (jitter = 12.2)	7.332	0.000	0.008
1410	images/sec: 191.7 +/- 0.7 (jitter = 12.2)	7.301	0.000	0.008
1420	images/sec: 192.0 +/- 0.7 (jitter = 12.3)	7.380	0.000	0.008
1430	images/sec: 192.3 +/- 0.7 (jitter = 12.2)	7.338	0.008	0.023
1440	images/sec: 192.6 +/- 0.7 (jitter = 12.3)	7.302	0.000	0.000
1450	images/sec: 192.9 +/- 0.7 (jitter = 12.2)	7.332	0.000	0.008
1460	images/sec: 193.1 +/- 0.7 (jitter = 12.2)	7.346	0.000	0.000
1470	images/sec: 193.4 +/- 0.7 (jitter = 12.2)	7.300	0.008	0.031
1480	images/sec: 191.5 +/- 0.7 (jitter = 12.2)	7.316	0.000	0.023
1490	images/sec: 191.8 +/- 0.7 (jitter = 12.2)	7.339	0.000	0.000
1500	images/sec: 192.1 +/- 0.7 (jitter = 12.2)	7.299	0.008	0.016
1510	images/sec: 192.3 +/- 0.7 (jitter = 12.2)	7.302	0.000	0.008
1520	images/sec: 192.5 +/- 0.7 (jitter = 12.2)	7.318	0.000	0.008
1530	images/sec: 192.8 +/- 0.7 (jitter = 12.2)	7.311	0.016	0.016
1540	images/sec: 193.1 +/- 0.7 (jitter = 12.2)	7.317	0.000	0.016
1550	images/sec: 193.3 +/- 0.7 (jitter = 12.2)	7.342	0.000	0.008
1560	images/sec: 193.6 +/- 0.7 (jitter = 12.2)	7.323	0.000	0.008
1570	images/sec: 193.8 +/- 0.7 (jitter = 12.2)	7.334	0.000	0.000
1580	images/sec: 191.5 +/- 0.7 (jitter = 12.2)	7.303	0.000	0.016
1590	images/sec: 191.8 +/- 0.7 (jitter = 12.2)	7.335	0.008	0.039
1600	images/sec: 192.1 +/- 0.7 (jitter = 12.3)	7.277	0.008	0.023
1610	images/sec: 192.3 +/- 0.7 (jitter = 12.2)	7.320	0.000	0.000
1620	images/sec: 192.6 +/- 0.7 (jitter = 12.3)	7.311	0.008	0.008
1630	images/sec: 192.8 +/- 0.7 (jitter = 12.2)	7.304	0.000	0.008
1640	images/sec: 193.0 +/- 0.7 (jitter = 12.2)	7.324	0.000	0.008
1650	images/sec: 193.3 +/- 0.7 (jitter = 12.2)	7.324	0.000	0.000
1660	images/sec: 193.5 +/- 0.7 (jitter = 12.2)	7.357	0.000	0.016
1670	images/sec: 191.7 +/- 0.7 (jitter = 12.2)	7.322	0.000	0.000
1680	images/sec: 191.9 +/- 0.7 (jitter = 12.2)	7.359	0.000	0.000
1690	images/sec: 192.1 +/- 0.7 (jitter = 12.2)	7.300	0.000	0.016
1700	images/sec: 192.3 +/- 0.7 (jitter = 12.2)	7.296	0.000	0.016
