TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1660	images/sec: 612.4 +/- 1.0 (jitter = 34.1)	6.952	0.035	0.105
1670	images/sec: 612.4 +/- 1.0 (jitter = 34.1)	6.907	0.012	0.066
1680	images/sec: 612.3 +/- 1.0 (jitter = 34.3)	6.924	0.012	0.070
1690	images/sec: 612.3 +/- 1.0 (jitter = 34.3)	6.885	0.012	0.094
1700	images/sec: 612.2 +/- 1.0 (jitter = 34.5)	6.835	0.031	0.070
1710	images/sec: 612.2 +/- 1.0 (jitter = 34.4)	6.921	0.031	0.098
1720	images/sec: 612.3 +/- 1.0 (jitter = 34.4)	6.760	0.027	0.094
1730	images/sec: 612.3 +/- 1.0 (jitter = 34.4)	6.900	0.012	0.078
1740	images/sec: 612.4 +/- 0.9 (jitter = 34.2)	6.882	0.027	0.086
1750	images/sec: 612.3 +/- 0.9 (jitter = 34.0)	6.984	0.020	0.066
1760	images/sec: 612.4 +/- 0.9 (jitter = 34.0)	6.891	0.020	0.086
1770	images/sec: 612.4 +/- 0.9 (jitter = 34.0)	6.985	0.016	0.070
1780	images/sec: 612.4 +/- 0.9 (jitter = 34.2)	6.851	0.027	0.086
1790	images/sec: 612.4 +/- 0.9 (jitter = 34.4)	6.929	0.035	0.078
1800	images/sec: 612.5 +/- 0.9 (jitter = 33.9)	6.994	0.031	0.074
1810	images/sec: 612.5 +/- 0.9 (jitter = 33.9)	6.820	0.012	0.078
1820	images/sec: 612.5 +/- 0.9 (jitter = 33.9)	6.886	0.012	0.086
1830	images/sec: 612.6 +/- 0.9 (jitter = 33.9)	6.875	0.020	0.051
1840	images/sec: 612.7 +/- 0.9 (jitter = 33.8)	6.949	0.020	0.086
1850	images/sec: 612.7 +/- 0.9 (jitter = 33.8)	6.907	0.023	0.066
1860	images/sec: 612.7 +/- 0.9 (jitter = 33.9)	6.916	0.008	0.078
1870	images/sec: 612.7 +/- 0.9 (jitter = 33.8)	6.936	0.031	0.086
1880	images/sec: 612.7 +/- 0.9 (jitter = 33.7)	6.893	0.031	0.074
1890	images/sec: 612.8 +/- 0.9 (jitter = 33.6)	6.823	0.027	0.082
1900	images/sec: 612.8 +/- 0.9 (jitter = 33.7)	6.859	0.020	0.074
1910	images/sec: 612.7 +/- 0.9 (jitter = 33.7)	6.776	0.039	0.094
1920	images/sec: 612.8 +/- 0.9 (jitter = 33.6)	6.763	0.035	0.098
1930	images/sec: 612.9 +/- 0.9 (jitter = 33.6)	6.908	0.020	0.074
1940	images/sec: 612.8 +/- 0.9 (jitter = 33.6)	6.800	0.031	0.090
1950	images/sec: 612.8 +/- 0.9 (jitter = 33.6)	6.767	0.016	0.105
1960	images/sec: 612.7 +/- 0.9 (jitter = 33.7)	6.713	0.043	0.129
1970	images/sec: 612.7 +/- 0.9 (jitter = 33.5)	6.843	0.027	0.094
1980	images/sec: 612.6 +/- 0.9 (jitter = 33.6)	6.765	0.027	0.113
1990	images/sec: 612.6 +/- 0.9 (jitter = 33.6)	6.784	0.023	0.082
2000	images/sec: 612.6 +/- 0.9 (jitter = 33.7)	6.961	0.020	0.094
----------------------------------------------------------------
total images/sec: 612.36
----------------------------------------------------------------
