TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1120	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.582	0.008	0.023
1130	images/sec: 346.1 +/- 0.2 (jitter = 5.8)	7.588	0.000	0.023
1140	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.644	0.008	0.016
1150	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.700	0.000	0.023
1160	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.520	0.016	0.039
1170	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.712	0.000	0.023
1180	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.610	0.008	0.016
1190	images/sec: 345.9 +/- 0.2 (jitter = 5.7)	7.586	0.016	0.031
1200	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.557	0.008	0.031
1210	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.546	0.008	0.039
1220	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.474	0.016	0.023
1230	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.587	0.000	0.023
1240	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.573	0.008	0.016
1250	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.497	0.016	0.055
1260	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.643	0.000	0.008
1270	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.678	0.008	0.023
1280	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.542	0.008	0.023
1290	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.612	0.000	0.023
1300	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.712	0.008	0.016
1310	images/sec: 346.1 +/- 0.2 (jitter = 5.7)	7.583	0.016	0.023
1320	images/sec: 346.1 +/- 0.2 (jitter = 5.7)	7.559	0.008	0.008
1330	images/sec: 346.1 +/- 0.2 (jitter = 5.7)	7.501	0.000	0.023
1340	images/sec: 346.1 +/- 0.2 (jitter = 5.7)	7.511	0.008	0.008
1350	images/sec: 346.1 +/- 0.2 (jitter = 5.7)	7.491	0.008	0.023
1360	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.490	0.008	0.016
1370	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.479	0.008	0.047
1380	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.519	0.008	0.031
1390	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.456	0.016	0.031
1400	images/sec: 346.1 +/- 0.2 (jitter = 5.8)	7.529	0.008	0.031
1410	images/sec: 346.1 +/- 0.2 (jitter = 5.8)	7.595	0.000	0.016
1420	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.513	0.016	0.039
1430	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.428	0.008	0.039
1440	images/sec: 346.0 +/- 0.2 (jitter = 5.7)	7.462	0.000	0.000
1450	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.512	0.000	0.016
1460	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.452	0.008	0.047
1470	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.553	0.008	0.031
1480	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.340	0.000	0.023
1490	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.507	0.000	0.008
1500	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.490	0.016	0.016
1510	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.467	0.008	0.031
1520	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.430	0.000	0.039
1530	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.453	0.000	0.023
1540	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.474	0.000	0.023
1550	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.427	0.016	0.031
1560	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.416	0.008	0.016
1570	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.491	0.023	0.039
1580	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.529	0.000	0.016
1590	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.265	0.008	0.031
1600	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.432	0.000	0.023
1610	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.467	0.008	0.031
1620	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.378	0.008	0.023
1630	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.484	0.008	0.023
1640	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.274	0.016	0.055
1650	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.500	0.000	0.031
1660	images/sec: 346.0 +/- 0.2 (jitter = 6.0)	7.507	0.000	0.016
1670	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.399	0.008	0.008
1680	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.465	0.016	0.039
1690	images/sec: 346.0 +/- 0.2 (jitter = 6.0)	7.313	0.000	0.055
1700	images/sec: 346.0 +/- 0.2 (jitter = 6.0)	7.373	0.016	0.055
1710	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.482	0.016	0.039
1720	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.311	0.000	0.039
1730	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.436	0.000	0.023
1740	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.203	0.000	0.047
1750	images/sec: 346.0 +/- 0.2 (jitter = 6.0)	7.441	0.000	0.008
1760	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.385	0.000	0.031
1770	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.354	0.000	0.023
1780	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.179	0.016	0.062
1790	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.295	0.000	0.008
1800	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.325	0.000	0.008
1810	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.364	0.008	0.016
1820	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.377	0.008	0.031
1830	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.336	0.016	0.055
1840	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.333	0.000	0.055
1850	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.404	0.000	0.016
1860	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.244	0.008	0.078
1870	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.358	0.008	0.023
1880	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.272	0.008	0.031
1890	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.211	0.000	0.039
1900	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.371	0.023	0.047
1910	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.321	0.008	0.039
1920	images/sec: 345.9 +/- 0.2 (jitter = 6.1)	7.386	0.000	0.031
1930	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.275	0.016	0.047
1940	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.387	0.008	0.039
1950	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.203	0.008	0.016
1960	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.317	0.000	0.031
1970	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.400	0.016	0.070
1980	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.418	0.000	0.023
1990	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.247	0.023	0.039
2000	images/sec: 345.9 +/- 0.2 (jitter = 6.0)	7.197	0.016	0.023
----------------------------------------------------------------
total images/sec: 345.81
----------------------------------------------------------------
